0.0 1406.0 1480.0 1.0 
0.0 927.0 1948.0 0.0 
0.0 1009.0 1774.0 0.0 
0.0 171.0 3412.0 3.0 
0.0 801.0 2093.0 
0.0 344.0 2875.0 5.0 
0.0 162.0 3578.0 7.0 
0.0 330.0 3134.0 12.0 
0.0 2120.0 1079.0 
0.0 493.0 2734.0 6.0 
0.0 2617.0 654.0 
0.0 1160.0 1716.0 5.0 
0.0 267.0 3227.0 4.0 
0.0 1081.0 1845.0 3.0 
0.0 1088.0 1788.0 
0.0 42.0 4161.0 11.0 
0.0 135.0 3594.0 3.0 
0.0 340.0 3184.0 12.0 
0.0 327.0 3048.0 9.0 
0.0 235.0 3189.0 10.0 
0.0 2319.0 841.0 
0.0 151.0 3742.0 4.0 
0.0 332.0 3273.0 16.0 
0.0 1563.0 1368.0 
0.0 436.0 2788.0 0.0 
0.0 247.0 3232.0 0.0 
0.0 1187.0 1620.0 3.0 
0.0 1059.0 1781.0 3.0 
0.0 391.0 2911.0 6.0 
0.0 1104.0 1703.0 0.0 
0.0 162.0 3609.0 6.0 
0.0 1637.0 1426.0 
0.0 135.0 3769.0 0.0 
0.0 236.0 3506.0 2.0 
0.0 148.0 3385.0 42.0 
0.0 715.0 2391.0 3.0 
0.0 23.0 2342.0 539.0 
0.0 1963.0 1074.0 
0.0 478.0 2765.0 0.0 
0.0 2226.0 1108.0 
0.0 1892.0 1240.0 3.0 
0.0 1453.0 1376.0 
0.0 1524.0 1341.0 5.0 
0.0 1850.0 1287.0 
0.0 1581.0 1305.0 
0.0 23.0 3205.0 184.0 
0.0 1716.0 1344.0 
0.0 447.0 2877.0 0.0 
0.0 412.0 2769.0 0.0 
0.0 366.0 3154.0 0.0 
0.0 400.0 2902.0 0.0 
0.0 1823.0 1139.0 3.0 
0.0 2555.0 693.0 
0.0 2206.0 953.0 
0.0 1095.0 1850.0 0.0 
0.0 1760.0 1307.0 
0.0 141.0 3746.0 12.0 
0.0 1825.0 1516.0 
0.0 1776.0 1570.0 
0.0 784.0 2303.0 
0.0 66.0 4131.0 0.0 
0.0 398.0 2888.0 0.0 
0.0 190.0 3417.0 13.0 
0.0 104.0 3634.0 12.0 
0.0 4.0 2560.0 631.0 
0.0 1711.0 1277.0 
0.0 375.0 2836.0 4.0 
0.0 110.0 3890.0 6.0 
0.0 20.0 2350.0 539.0 
0.0 60.0 3849.0 34.0 
